Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
2720;CA-2014-110030;12/06/14;12/08/2014;Second Class;LF-17185;Luke Foster;Consumer;United States;Houston;Texas;77095;Central;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;23976;3;6;-143856
9920;CA-2016-149272;03/03/17;3/19/2016;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Bryan;Texas;77803;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;52843;5;3;-143431
7537;CA-2017-103415;12/03/17;12/08/2017;Standard Class;MV-17485;Mark Van Huff;Consumer;United States;Houston;Texas;77041;Central;FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;13592;2;6;-142716
2665;CA-2016-164784;05/01/16;05/04/2016;First Class;HF-14995;Herbert Flentye;Consumer;United States;Memphis;Tennessee;38109;South;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;37062;3;4;-142071
4109;CA-2015-105599;09/07/15;09/07/2015;Same Day;MC-17275;Marc Crier;Consumer;United States;New York City;New York;10011;East;FUR-TA-10003837;Furniture;Tables;Anderson Hickey Conga Table Tops & Accessories;27414;3;4;-141639
2306;CA-2016-115574;12/11/17;12/24/2016;First Class;BP-11185;Ben Peterman;Corporate;United States;Chicago;Illinois;60623;Central;FUR-BO-10003441;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled;141372;2;3;-141372
3078;CA-2014-143903;07/08/15;7/24/2014;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Dallas;Texas;75217;Central;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;981372;2;3;-140196
704;CA-2015-142027;04/09/15;4/14/2015;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;Long Beach;California;90805;West;FUR-TA-10002774;Furniture;Tables;Laminate Occasional Tables;369912;3;2;-138717
2778;CA-2015-138534;07/05/16;7/19/2015;Second Class;JM-15535;Jessica Myrick;Consumer;United States;Bakersfield;California;93309;West;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;195466;2;15;-137976
9485;CA-2016-164770;12/02/16;12/04/2016;Second Class;MY-18295;Muhammed Yedwab;Corporate;United States;Houston;Texas;77036;Central;FUR-BO-10003893;Furniture;Bookcases;Sauder Camden County Collection Library;781864;10;32;-137976
8446;CA-2017-125451;10/11/18;10/24/2017;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;240744;4;3;-137568
5996;CA-2016-162187;12/11/16;12/11/2016;Same Day;NS-18640;Noel Staavos;Corporate;United States;Columbus;Ohio;43229;East;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;45843;5;3;-137529
6743;US-2017-101784;07/06/17;07/11/2017;Standard Class;PO-18850;Patrick O'Brill;Consumer;United States;Los Angeles;California;90008;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;122136;3;2;-137403
5629;CA-2017-148810;06/02/19;07/01/2017;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Miami;Florida;33180;South;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;273552;3;2;-136776
4146;CA-2017-112725;01/06/19;02/06/2017;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;San Francisco;California;94110;West;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;120784;1;2;-135882
7152;CA-2017-142909;12/10/18;12/25/2017;Second Class;AG-10330;Alex Grayson;Consumer;United States;Mesa;Arizona;85204;West;FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;18255;2;5;-135087
1314;US-2016-134488;09/12/17;10/01/2016;Standard Class;PK-19075;Pete Kriz;Consumer;United States;Columbus;Ohio;43229;East;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;155372;2;3;-133176
7532;CA-2016-107146;06/05/17;6/19/2016;First Class;LC-16885;Lena Creighton;Consumer;United States;Longmont;Colorado;80501;West;FUR-FU-10002298;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";266352;3;2;-133176
5078;CA-2014-134572;04/08/15;4/22/2014;Second Class;SV-20365;Seth Vernon;Consumer;United States;Houston;Texas;77070;Central;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;40159;2;3;-131951
6625;CA-2015-141250;01/07/16;1/23/2015;Standard Class;PM-18940;Paul MacIntyre;Consumer;United States;Texas City;Texas;77590;Central;FUR-TA-10002855;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;102438;1;3;-131706
304;US-2017-152380;11/07/18;11/23/2017;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Chicago;Illinois;60623;Central;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;219075;3;5;-131445
5555;US-2014-159618;11/12/14;11/16/2014;Standard Class;DB-12970;Darren Budd;Corporate;United States;Houston;Texas;77036;Central;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;679932;1;32;-129987
4456;US-2015-146745;09/03/15;09/08/2015;Standard Class;AS-10630;Ann Steele;Home Office;United States;San Francisco;California;94110;West;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;129568;2;2;-129568
948;US-2017-110576;11/04/19;12/02/2017;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;516488;7;2;-129122
7271;CA-2016-123337;09/04/17;9/22/2016;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;San Jose;California;95123;West;FUR-BO-10001918;Furniture;Bookcases;Sauder Forest Hills Library with Doors, Woodland Oak Finish;273666;2;15;-128784
6115;CA-2016-124590;11/12/16;11/16/2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;449372;2;3;-128392
8901;CA-2016-150483;05/07/18;06/04/2016;Standard Class;BP-11290;Beth Paige;Consumer;United States;Decatur;Illinois;62521;Central;FUR-FU-10001379;Furniture;Furnishings;"Executive Impressions 16-1/2"" Circular Wall Clock";32064;3;6;-128256
6834;CA-2016-153101;09/08/16;09/08/2016;Same Day;PJ-19015;Pauline Johnson;Consumer;United States;Santa Ana;California;92704;West;FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;14604;1;2;-127785
3437;US-2015-100531;09/03/17;9/29/2015;First Class;NM-18520;Neoma Murray;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10003849;Furniture;Furnishings;DAX Metal Frame, Desktop, Stepped-Edge;24288;3;6;-127512
1115;CA-2017-140585;12/06/18;12/23/2017;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;FUR-BO-10002206;Furniture;Bookcases;Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order;119833;1;15;-126882
9000;CA-2017-137785;05/01/18;5/17/2017;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;45843;5;3;-124431
1890;CA-2014-142587;10/09/15;10/22/2014;First Class;TB-21520;Tracy Blumstein;Consumer;United States;Fairfield;Ohio;45014;East;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;40959;3;4;-122877
2845;US-2016-162852;12/03/18;12/31/2016;Standard Class;BG-11695;Brooke Gillingham;Corporate;United States;Woodstock;Illinois;60098;Central;FUR-CH-10004853;Furniture;Chairs;Global Manager's Adjustable Task Chair, Storm;845488;8;3;-120784
3406;US-2014-150119;04/11/15;4/27/2014;Standard Class;LB-16795;Laurel Beltran;Home Office;United States;Columbus;Ohio;43229;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;281372;2;3;-120588
3407;US-2014-150119;04/11/15;4/27/2014;Standard Class;LB-16795;Laurel Beltran;Home Office;United States;Columbus;Ohio;43229;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;281372;2;3;-120588
242;CA-2016-157749;06/04/16;06/09/2016;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;60610;Central;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;177225;5;5;-120513
4295;CA-2017-101581;10/10/18;10/27/2017;Standard Class;DW-13195;David Wiener;Corporate;United States;Redmond;Oregon;97756;West;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;177225;5;5;-120513
5095;US-2014-140452;12/06/14;12/10/2014;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;21495;5;5;-120372
8630;CA-2015-164084;09/07/15;09/12/2015;Standard Class;AG-10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East;FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;481176;2;4;-120294
3568;CA-2016-137176;09/09/16;9/14/2016;Second Class;DB-12910;Daniel Byrd;Home Office;United States;Dallas;Texas;75220;Central;FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;15008;4;6;-120064
3513;CA-2017-140326;09/04/17;09/06/2017;First Class;HW-14935;Helen Wasserman;Corporate;United States;Chicago;Illinois;60653;Central;FUR-BO-10000112;Furniture;Bookcases;Bush Birmingham Collection Bookcase, Dark Cherry;825174;9;3;-117882
8472;US-2017-132031;04/11/18;4/27/2017;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Clarksville;Tennessee;37042;South;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;77952;3;2;-116928
7550;CA-2016-136595;09/05/16;09/07/2016;First Class;EM-13825;Elizabeth Moffitt;Corporate;United States;Houston;Texas;77036;Central;FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";21204;3;6;-116622
6652;US-2017-124779;09/08/17;09/11/2017;First Class;BF-11020;Barry Französisch;Corporate;United States;Arlington;Texas;76017;Central;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;21184;2;6;-116512
7837;CA-2015-149083;09/01/17;9/30/2015;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98103;West;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;307136;4;2;-115176
178;US-2015-101511;11/09/16;11/23/2015;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;396802;7;3;-113372
8929;US-2015-168704;04/01/16;4/17/2015;Standard Class;FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;60998;4;3;-113282
8354;CA-2017-132199;05/03/17;05/08/2017;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;37347;5;4;-112041
5607;CA-2016-134516;09/08/17;9/25/2016;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Greensboro;North Carolina;27405;South;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;98392;1;2;-110691
8031;CA-2016-158806;01/07/16;01/11/2016;Standard Class;NM-18520;Neoma Murray;Consumer;United States;Amarillo;Texas;79109;Central;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";23076;3;6;-109611
8346;US-2014-155544;03/09/15;3/25/2014;Standard Class;GM-14440;Gary McGarr;Consumer;United States;Knoxville;Tennessee;37918;South;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;218376;3;2;-109188
5823;CA-2017-117632;05/12/17;5/18/2017;Standard Class;CS-12175;Charles Sheldon;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;28548;5;2;-107055
9344;CA-2017-109085;02/05/18;2/20/2017;First Class;CK-12325;Christine Kargatis;Home Office;United States;Troy;Ohio;45373;East;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;45597;5;4;-106393
2426;US-2017-147669;12/01/19;12/30/2017;Standard Class;SV-20935;Susan Vittorini;Consumer;United States;Fairfield;Ohio;45014;East;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;27306;2;4;-104673
1675;CA-2015-143077;09/05/16;9/21/2015;Standard Class;SF-20965;Sylvia Foulston;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;21936;2;6;-104196
3016;US-2015-138919;09/05/16;9/21/2015;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;New York City;New York;10035;East;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;34422;2;4;-103266
5159;CA-2017-163006;06/06/19;07/04/2017;Second Class;GH-14410;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;FUR-FU-10003799;Furniture;Furnishings;"Seth Thomas 13 1/2"" Wall Clock";14224;2;6;-103124
232;US-2017-100930;04/07/17;04/12/2017;Standard Class;CS-12400;Christopher Schild;Home Office;United States;Tampa;Florida;33614;South;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;23386;2;45;-102048
2155;US-2016-120460;04/06/18;05/05/2016;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Dallas;Texas;75081;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;22608;3;6;-101736
3018;US-2016-160528;08/11/17;8/30/2016;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Pharr;Texas;78577;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;22608;3;6;-101736
7789;US-2016-117037;05/05/17;5/20/2016;First Class;LW-17215;Luke Weiss;Consumer;United States;Chicago;Illinois;60653;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;22608;3;6;-101736
8183;CA-2017-155642;05/06/18;5/22/2017;Standard Class;BM-11575;Brendan Murry;Corporate;United States;Chicago;Illinois;60653;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;22608;3;6;-101736
9776;CA-2014-169019;07/02/16;7/30/2014;Standard Class;LF-17185;Luke Foster;Consumer;United States;San Antonio;Texas;78207;Central;FUR-FU-10004666;Furniture;Furnishings;DAX Clear Channel Poster Frame;17496;3;6;-100602
9396;CA-2014-125997;09/08/15;9/23/2014;First Class;MW-18220;Mitch Webber;Consumer;United States;New York City;New York;10011;East;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;801568;2;2;-100196
5278;CA-2014-113859;09/01/15;9/17/2014;Standard Class;BC-11125;Becky Castell;Home Office;United States;Odessa;Texas;79762;Central;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;340116;6;3;-97176
6068;CA-2017-166695;05/08/18;5/24/2017;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Lakewood;California;90712;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;518272;8;2;-97176
495;US-2016-120929;03/06/17;3/21/2016;Second Class;RO-19780;Rose O'Brian;Consumer;United States;Memphis;Tennessee;38109;South;FUR-TA-10001857;Furniture;Tables;Balt Solid Wood Rectangular Table;189882;3;4;-94941
129;US-2016-125969;11/06/16;11/10/2016;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81424;2;2;-91602
7941;CA-2016-146325;12/02/17;12/17/2016;First Class;DS-13180;David Smith;Corporate;United States;San Diego;California;92037;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81424;2;2;-91602
4560;CA-2014-110219;05/05/14;05/08/2014;First Class;EB-13870;Emily Burns;Consumer;United States;San Antonio;Texas;78207;Central;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;127869;3;3;-91335
2430;CA-2016-169922;06/11/16;6/17/2016;Standard Class;MZ-17515;Mary Zewe;Corporate;United States;Arlington;Texas;76017;Central;FUR-FU-10004415;Furniture;Furnishings;Stacking Tray, Side-Loading, Legal, Smoke;12544;7;6;-90944
7285;CA-2017-169439;09/09/17;9/13/2017;Standard Class;LC-17140;Logan Currie;Consumer;United States;Cleveland;Ohio;44105;East;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;66112;2;2;-90904
3403;CA-2015-129700;05/04/15;05/05/2015;First Class;LA-16780;Laura Armstrong;Corporate;United States;Tinley Park;Illinois;60477;Central;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;22288;7;6;-89152
1275;CA-2016-119186;05/02/18;5/26/2016;Same Day;MS-17710;Maurice Satty;Consumer;United States;Fort Worth;Texas;76106;Central;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;38843;5;3;-88784
2172;US-2017-137491;11/07/18;11/25/2017;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;San Angelo;Texas;76903;Central;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;305312;2;3;-87232
125;US-2014-152030;12/02/16;12/28/2014;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Houston;Texas;77041;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600558;3;3;-85794
8674;CA-2017-163265;02/04/18;2/21/2017;Standard Class;JS-16030;Joy Smith;Consumer;United States;Decatur;Illinois;62521;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600558;3;3;-85794
9789;CA-2017-144491;03/03/19;04/01/2017;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600558;3;3;-85794
6626;CA-2015-141250;01/07/16;1/23/2015;Standard Class;PM-18940;Paul MacIntyre;Consumer;United States;Texas City;Texas;77590;Central;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;199304;4;3;-85416
1815;CA-2015-131597;09/02/16;9/18/2015;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Los Angeles;California;90045;West;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;170136;3;2;-85068
3438;CA-2017-152583;10/06/19;10/30/2017;Same Day;RA-19945;Ryan Akin;Consumer;United States;Dallas;Texas;75217;Central;FUR-FU-10003849;Furniture;Furnishings;DAX Metal Frame, Desktop, Stepped-Edge;16192;2;6;-85008
255;US-2015-159982;11/04/17;12/04/2015;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Chicago;Illinois;60623;Central;FUR-FU-10002505;Furniture;Furnishings;Eldon 100 Class Desk Accessories;12132;9;6;-84924
9104;CA-2015-163181;11/07/15;11/12/2015;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Houston;Texas;77041;Central;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;6496;5;6;-84448
7191;CA-2016-164399;11/12/16;11/15/2016;First Class;DW-13480;Dianna Wilson;Home Office;United States;San Diego;California;92024;West;FUR-TA-10003392;Furniture;Tables;Global Adaptabilities Conference Tables;674352;3;2;-84294
8565;US-2017-108315;04/06/19;05/04/2017;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Sanford;Florida;32771;South;FUR-FU-10000747;Furniture;Furnishings;Tenex B1-RE Series Chair Mats for Low Pile Carpets;220704;6;2;-82764
